#Thermo information
#TimeStep Temp PE KE
2930 9.67837 -56.6343 0.894331
2931 9.67778 -56.6341 0.894276
2932 9.67624 -56.6338 0.894134
2933 9.67375 -56.6334 0.893904
2934 9.67032 -56.6329 0.893587
2935 9.66595 -56.6324 0.893183
2936 9.66065 -56.6317 0.892693
2937 9.65442 -56.631 0.892118
2938 9.64727 -56.6301 0.891457
2939 9.63921 -56.6292 0.890713
2940 9.63025 -56.6282 0.889884
2941 9.62042 -56.6271 0.888976
2942 9.60973 -56.6259 0.887988
2943 9.59817 -56.6246 0.88692
2944 9.58576 -56.6232 0.885773
2945 9.57251 -56.6217 0.884549
2946 9.55843 -56.6202 0.883248
2947 9.54354 -56.6186 0.881872
2948 9.52785 -56.6168 0.880422
2949 9.5114 -56.615 0.878902
2950 9.4942 -56.6132 0.877312
2951 9.47626 -56.6112 0.875655
2952 9.45763 -56.6092 0.873933
2953 9.43831 -56.6071 0.872148
2954 9.41835 -56.6049 0.870304
2955 9.39777 -56.6027 0.868402
2956 9.37659 -56.6003 0.866445
2957 9.35486 -56.598 0.864437
2958 9.33261 -56.5955 0.862381
2959 9.30988 -56.593 0.86028
2960 9.2867 -56.5905 0.858138
2961 9.26311 -56.5879 0.855959
2962 9.23917 -56.5852 0.853747
2963 9.21491 -56.5825 0.851505
2964 9.19039 -56.5797 0.849239
2965 9.16564 -56.5769 0.846952
2966 9.14073 -56.5741 0.84465
2967 9.11571 -56.5713 0.842338
2968 9.09063 -56.5684 0.84002
2969 9.06555 -56.5655 0.837703
2970 9.04052 -56.5626 0.835391
2971 9.01562 -56.5597 0.83309
2972 8.99091 -56.5567 0.830806
2973 8.96644 -56.5538 0.828545
2974 8.94229 -56.5509 0.826313
2975 8.91852 -56.5479 0.824117
2976 8.89521 -56.545 0.821963
2977 8.87242 -56.5421 0.819857
2978 8.85023 -56.5393 0.817807
2979 8.82871 -56.5365 0.815818
2980 8.80794 -56.5337 0.813898
2981 8.78798 -56.5309 0.812054
2982 8.76892 -56.5282 0.810293
2983 8.75083 -56.5256 0.808621
2984 8.73378 -56.523 0.807046
2985 8.71786 -56.5205 0.805574
2986 8.70313 -56.5181 0.804214
2987 8.68967 -56.5157 0.80297
2988 8.67756 -56.5134 0.801851
2989 8.66687 -56.5113 0.800863
2990 8.65767 -56.5092 0.800013
2991 8.65003 -56.5072 0.799307
2992 8.64402 -56.5053 0.798751
2993 8.6397 -56.5036 0.798352
2994 8.63714 -56.5019 0.798116
2995 8.63641 -56.5004 0.798048
2996 8.63756 -56.499 0.798154
2997 8.64066 -56.4977 0.798441
2998 8.64578 -56.4965 0.798914
2999 8.65293 -56.4955 0.799575
3000 8.66216 -56.4946 0.800428
3001 8.67351 -56.4939 0.801477
3002 8.68703 -56.4933 0.802726
3003 8.70275 -56.4928 0.804178
3004 8.72071 -56.4925 0.805838
3005 8.74095 -56.4923 0.807709
3006 8.76346 -56.4923 0.809788
3007 8.78825 -56.4924 0.812079
3008 8.81534 -56.4926 0.814582
3009 8.84472 -56.493 0.817297
3010 8.87639 -56.4935 0.820224
3011 8.91035 -56.4942 0.823362
3012 8.9466 -56.495 0.826711
3013 8.9851 -56.4959 0.830269
3014 9.02585 -56.4969 0.834035
3015 9.06881 -56.4981 0.838005
3016 9.11396 -56.4993 0.842176
3017 9.16124 -56.5007 0.846546
3018 9.21063 -56.5022 0.851109
3019 9.26207 -56.5038 0.855862
3020 9.3155 -56.5055 0.8608
3021 9.37088 -56.5072 0.865917
3022 9.42812 -56.5091 0.871207
3023 9.48717 -56.511 0.876663
3024 9.54793 -56.5129 0.882278
3025 9.61034 -56.515 0.888045
3026 9.6743 -56.517 0.893955
3027 9.73972 -56.5191 0.9
3028 9.80651 -56.5212 0.906171
3029 9.87456 -56.5234 0.91246
3030 9.94377 -56.5255 0.918855
3031 10.014 -56.5277 0.925347
3032 10.0852 -56.5298 0.931925
3033 10.1572 -56.5319 0.938579
3034 10.2299 -56.534 0.945297
3035 10.3032 -56.5361 0.95207
3036 10.377 -56.5381 0.958885
3037 10.451 -56.54 0.96573
3038 10.5253 -56.5419 0.972591
3039 10.5996 -56.5437 0.979457
3040 10.6738 -56.5454 0.986314
3041 10.7478 -56.547 0.99315
3042 10.8214 -56.5484 0.999951
3043 10.8945 -56.5498 1.00671
3044 10.9669 -56.5511 1.0134
3045 11.0386 -56.5522 1.02002
3046 11.1093 -56.5531 1.02655
3047 11.1789 -56.5539 1.03299
3048 11.2473 -56.5546 1.03931
3049 11.3144 -56.5551 1.0455
3050 11.3799 -56.5554 1.05156
3051 11.4439 -56.5555 1.05747
3052 11.5061 -56.5555 1.06322
3053 11.5664 -56.5552 1.0688
3054 11.6249 -56.5548 1.0742
3055 11.6813 -56.5542 1.07941
3056 11.7354 -56.5534 1.08441
3057 11.7873 -56.5523 1.0892
3058 11.8367 -56.5511 1.09377
3059 11.8835 -56.5496 1.0981
3060 11.9278 -56.5479 1.10219
3061 11.9693 -56.546 1.10603
3062 12.0081 -56.5438 1.10961
3063 12.044 -56.5415 1.11292
3064 12.0769 -56.5389 1.11597
3065 12.1069 -56.5361 1.11874
3066 12.1339 -56.5331 1.12124
3067 12.1578 -56.5298 1.12345
3068 12.1786 -56.5263 1.12537
3069 12.1963 -56.5226 1.127
3070 12.2109 -56.5187 1.12835
3071 12.2223 -56.5146 1.1294
3072 12.2305 -56.5102 1.13016
3073 12.2356 -56.5056 1.13063
3074 12.2375 -56.5009 1.13081
3075 12.2362 -56.4959 1.13069
3076 12.2318 -56.4907 1.13028
3077 12.2243 -56.4853 1.12959
3078 12.2137 -56.4798 1.12861
3079 12.2 -56.474 1.12735
3080 12.1834 -56.4681 1.12581
3081 12.1638 -56.462 1.124
3082 12.1413 -56.4557 1.12192
3083 12.116 -56.4492 1.11958
3084 12.0879 -56.4426 1.11698
3085 12.057 -56.4358 1.11413
3086 12.0236 -56.4289 1.11104
3087 11.9875 -56.4218 1.10771
3088 11.949 -56.4146 1.10415
3089 11.9081 -56.4073 1.10037
3090 11.8648 -56.3999 1.09637
3091 11.8193 -56.3923 1.09217
3092 11.7717 -56.3846 1.08776
3093 11.722 -56.3769 1.08317
3094 11.6704 -56.369 1.0784
3095 11.6169 -56.361 1.07346
3096 11.5616 -56.353 1.06835
3097 11.5047 -56.3449 1.06309
3098 11.4462 -56.3367 1.05769
3099 11.3863 -56.3285 1.05216
3100 11.3251 -56.3202 1.0465
3101 11.2627 -56.3119 1.04073
3102 11.1991 -56.3035 1.03485
3103 11.1345 -56.2951 1.02889
3104 11.0691 -56.2867 1.02284
3105 11.0028 -56.2783 1.01672
3106 10.936 -56.2699 1.01054
3107 10.8685 -56.2615 1.00431
3108 10.8007 -56.2532 0.998042
3109 10.7326 -56.2448 0.991748
3110 10.6643 -56.2365 0.985438
3111 10.596 -56.2282 0.979125
3112 10.5278 -56.22 0.972818
3113 10.4597 -56.2119 0.96653
3114 10.392 -56.2038 0.960275
3115 10.3248 -56.1958 0.954064
3116 10.2582 -56.1879 0.947907
3117 10.1922 -56.1801 0.941814
3118 10.1271 -56.1724 0.935799
3119 10.063 -56.1648 0.929872
3120 9.99995 -56.1574 0.924046
3121 9.93812 -56.1501 0.918333
3122 9.87763 -56.143 0.912743
3123 9.8186 -56.136 0.907289
3124 9.76118 -56.1292 0.901983
3125 9.70546 -56.1225 0.896834
3126 9.65162 -56.1161 0.891859
3127 9.59976 -56.1099 0.887067
3128 9.55 -56.1038 0.882469
3129 9.50244 -56.098 0.878074
3130 9.45722 -56.0924 0.873896
3131 9.41445 -56.0871 0.869943
3132 9.3742 -56.082 0.866224
3133 9.33659 -56.0771 0.862749
3134 9.30173 -56.0726 0.859527
3135 9.2697 -56.0682 0.856568
3136 9.2406 -56.0642 0.853879
3137 9.21451 -56.0604 0.851468
3138 9.19159 -56.057 0.84935
3139 9.17191 -56.0538 0.847532
3140 9.1555 -56.051 0.846015
3141 9.14244 -56.0484 0.844808
3142 9.13279 -56.0462 0.843916
3143 9.12661 -56.0443 0.843345
3144 9.12396 -56.0427 0.8431
3145 9.12489 -56.0415 0.843186
3146 9.12945 -56.0406 0.843607
3147 9.13767 -56.04 0.844367
3148 9.14958 -56.0398 0.845468
3149 9.16522 -56.0399 0.846913
3150 9.1846 -56.0403 0.848704
3151 9.20773 -56.0411 0.850842
3152 9.23463 -56.0423 0.853327
3153 9.26529 -56.0437 0.85616
3154 9.29971 -56.0455 0.859341
3155 9.33788 -56.0477 0.862868
3156 9.37979 -56.0502 0.866741
3157 9.42543 -56.0531 0.870958
3158 9.47472 -56.0562 0.875513
3159 9.52762 -56.0597 0.880401
3160 9.58408 -56.0636 0.885618
3161 9.64404 -56.0677 0.891158
3162 9.70743 -56.0722 0.897016
3163 9.77422 -56.077 0.903188
3164 9.84431 -56.0821 0.909665
3165 9.91761 -56.0874 0.916438
3166 9.99402 -56.0931 0.923499
3167 10.0734 -56.0991 0.930838
3168 10.1558 -56.1053 0.938446
3169 10.2409 -56.1118 0.946314
3170 10.3288 -56.1185 0.95443
3171 10.4191 -56.1255 0.962781
3172 10.5119 -56.1327 0.971355
3173 10.607 -56.1401 0.98014
3174 10.7042 -56.1477 0.989123
3175 10.8034 -56.1556 0.998289
3176 10.9044 -56.1636 1.00762
3177 11.0071 -56.1718 1.01711
3178 11.1113 -56.1801 1.02674
3179 11.2169 -56.1886 1.0365
3180 11.3236 -56.1972 1.04636
3181 11.4313 -56.206 1.05631
3182 11.5397 -56.2148 1.06633
3183 11.6488 -56.2238 1.07641
3184 11.7584 -56.2328 1.08653
3185 11.8681 -56.2418 1.09667
3186 11.9779 -56.2509 1.10682
3187 12.0875 -56.26 1.11694
3188 12.1967 -56.2692 1.12704
3189 12.3053 -56.2783 1.13708
3190 12.4132 -56.2874 1.14704
3191 12.5201 -56.2965 1.15692
3192 12.6258 -56.3055 1.16668
3193 12.7301 -56.3145 1.17632
3194 12.8328 -56.3233 1.18582
3195 12.9337 -56.3321 1.19514
3196 13.0326 -56.3408 1.20428
3197 13.1294 -56.3493 1.21322
3198 13.2236 -56.3577 1.22193
3199 13.3154 -56.3659 1.23041
3200 13.4043 -56.3739 1.23863
3201 13.4903 -56.3818 1.24657
3202 13.5731 -56.3894 1.25423
3203 13.6526 -56.3968 1.26157
3204 13.7286 -56.404 1.26859
3205 13.8009 -56.411 1.27527
3206 13.8693 -56.4177 1.2816
3207 13.9338 -56.4241 1.28755
3208 13.9942 -56.4303 1.29313
3209 14.0503 -56.4361 1.29832
3210 14.102 -56.4417 1.3031
3211 14.1492 -56.4469 1.30746
3212 14.1918 -56.4518 1.3114
3213 14.2297 -56.4564 1.3149
3214 14.2628 -56.4607 1.31795
3215 14.2909 -56.4646 1.32055
3216 14.3141 -56.4681 1.3227
3217 14.3323 -56.4714 1.32438
3218 14.3455 -56.4742 1.3256
3219 14.3536 -56.4767 1.32634
3220 14.3565 -56.4788 1.32662
3221 14.3544 -56.4806 1.32642
3222 14.3471 -56.482 1.32574
3223 14.3347 -56.483 1.3246
3224 14.3172 -56.4837 1.32298
3225 14.2946 -56.4839 1.32089
3226 14.267 -56.4839 1.31834
3227 14.2344 -56.4834 1.31533
3228 14.197 -56.4826 1.31187
3229 14.1547 -56.4815 1.30797
3230 14.1078 -56.48 1.30363
3231 14.0562 -56.4781 1.29886
3232 14.0001 -56.476 1.29368
3233 13.9395 -56.4734 1.28808
3234 13.8747 -56.4706 1.28209
3235 13.8057 -56.4675 1.27572
3236 13.7327 -56.464 1.26897
3237 13.6558 -56.4602 1.26186
3238 13.5752 -56.4562 1.25442
3239 13.4911 -56.4519 1.24664
3240 13.4035 -56.4473 1.23856
3241 13.3128 -56.4425 1.23017
3242 13.2191 -56.4374 1.22151
3243 13.1225 -56.4321 1.21259
3244 13.0234 -56.4266 1.20342
3245 12.9217 -56.4209 1.19403
3246 12.8179 -56.415 1.18444
3247 12.712 -56.4089 1.17465
3248 12.6043 -56.4027 1.1647
3249 12.495 -56.3963 1.1546
3250 12.3844 -56.3898 1.14438
3251 12.2726 -56.3832 1.13405
3252 12.1598 -56.3765 1.12362
3253 12.0462 -56.3697 1.11313
3254 11.9321 -56.3629 1.10259
3255 11.8177 -56.356 1.09202
3256 11.7032 -56.349 1.08143
3257 11.5887 -56.3421 1.07086
3258 11.4746 -56.3351 1.06032
3259 11.3611 -56.3282 1.04982
3260 11.2483 -56.3213 1.0394
3261 11.1364 -56.3145 1.02906
3262 11.0257 -56.3077 1.01883
3263 10.9163 -56.301 1.00872
3264 10.8085 -56.2944 0.998764
3265 10.7025 -56.2879 0.988966
3266 10.5984 -56.2815 0.979349
3267 10.4965 -56.2753 0.96993
3268 10.3969 -56.2693 0.960724
3269 10.2997 -56.2634 0.951749
3270 10.2053 -56.2578 0.943021
3271 10.1137 -56.2523 0.934555
3272 10.025 -56.247 0.926365
3273 9.93955 -56.242 0.918466
3274 9.85737 -56.2373 0.910871
3275 9.77861 -56.2328 0.903594
3276 9.70343 -56.2285 0.896646
3277 9.63194 -56.2246 0.89004
3278 9.56426 -56.2209 0.883787
3279 9.5005 -56.2176 0.877895
3280 9.44077 -56.2146 0.872376
3281 9.38515 -56.2119 0.867236
3282 9.33375 -56.2095 0.862486
3283 9.28662 -56.2075 0.858131
3284 9.24383 -56.2058 0.854177
3285 9.20543 -56.2045 0.850629
3286 9.1715 -56.2036 0.847494
3287 9.14207 -56.203 0.844774
3288 9.11712 -56.2028 0.842469
3289 9.09672 -56.2029 0.840584
3290 9.08088 -56.2035 0.839119
3291 9.06954 -56.2044 0.838071
3292 9.06268 -56.2056 0.837438
3293 9.06029 -56.2073 0.837217
3294 9.06231 -56.2093 0.837404
3295 9.0687 -56.2117 0.837994
3296 9.0794 -56.2144 0.838983
3297 9.09432 -56.2175 0.840361
3298 9.11343 -56.221 0.842127
3299 9.13665 -56.2248 0.844273
3300 9.16383 -56.2289 0.846785
3301 9.19484 -56.2334 0.84965
3302 9.22955 -56.2381 0.852858
3303 9.26783 -56.2432 0.856395
3304 9.30954 -56.2485 0.86025
3305 9.35453 -56.2542 0.864406
3306 9.40261 -56.2601 0.868849
3307 9.4536 -56.2662 0.873561
3308 9.50733 -56.2726 0.878526
3309 9.56361 -56.2792 0.883726
3310 9.62223 -56.286 0.889143
3311 9.683 -56.293 0.894759
3312 9.74571 -56.3001 0.900554
3313 9.81015 -56.3074 0.906508
3314 9.87609 -56.3148 0.912601
3315 9.94331 -56.3223 0.918813
3316 10.0116 -56.3299 0.925123
3317 10.0807 -56.3376 0.93151
3318 10.1504 -56.3453 0.937953
3319 10.2206 -56.3531 0.944431
3320 10.2908 -56.3609 0.950923
3321 10.361 -56.3686 0.957408
3322 10.4309 -56.3763 0.963869
3323 10.5003 -56.384 0.970284
3324 10.569 -56.3916 0.97663
3325 10.6367 -56.3992 0.982887
3326 10.7033 -56.4066 0.989036
3327 10.7684 -56.4139 0.995056
3328 10.832 -56.4211 1.00093
3329 10.8938 -56.4281 1.00664
3330 10.9536 -56.4349 1.01217
3331 11.0113 -56.4416 1.0175
3332 11.0666 -56.448 1.02261
3333 11.1195 -56.4542 1.0275
3334 11.1697 -56.4602 1.03214
3335 11.2172 -56.466 1.03652
3336 11.2617 -56.4715 1.04064
3337 11.3032 -56.4767 1.04447
3338 11.3416 -56.4817 1.04802
3339 11.3767 -56.4863 1.05127
3340 11.4086 -56.4907 1.05421
3341 11.437 -56.4948 1.05683
3342 11.4619 -56.4986 1.05914
3343 11.4833 -56.502 1.06111
3344 11.5011 -56.5052 1.06276
3345 11.5153 -56.508 1.06407
3346 11.5259 -56.5105 1.06505
3347 11.5328 -56.5127 1.06569
3348 11.5361 -56.5146 1.06599
3349 11.5358 -56.5161 1.06597
3350 11.5319 -56.5174 1.0656
3351 11.5244 -56.5183 1.06492
3352 11.5135 -56.5189 1.06391
3353 11.4992 -56.5192 1.06258
3354 11.4814 -56.5192 1.06094
3355 11.4604 -56.5189 1.059
3356 11.4362 -56.5184 1.05676
3357 11.4089 -56.5175 1.05424
3358 11.3786 -56.5164 1.05144
3359 11.3454 -56.515 1.04837
3360 11.3095 -56.5134 1.04505
3361 11.2709 -56.5115 1.04149
3362 11.2299 -56.5094 1.0377
3363 11.1865 -56.5071 1.03369
3364 11.1409 -56.5046 1.02948
3365 11.0933 -56.5019 1.02508
3366 11.0439 -56.499 1.02051
3367 10.9927 -56.4959 1.01578
3368 10.9399 -56.4927 1.0109
3369 10.8858 -56.4894 1.0059
3370 10.8305 -56.486 1.00079
3371 10.7741 -56.4824 0.99558
3372 10.7169 -56.4787 0.990292
3373 10.6589 -56.475 0.984941
3374 10.6005 -56.4712 0.979543
3375 10.5418 -56.4674 0.974115
3376 10.4829 -56.4636 0.968673
3377 10.424 -56.4597 0.963234
3378 10.3654 -56.4558 0.957812
3379 10.3071 -56.452 0.952425
3380 10.2493 -56.4482 0.947088
3381 10.1922 -56.4444 0.941815
3382 10.136 -56.4407 0.936623
3383 10.0809 -56.437 0.931524
3384 10.0269 -56.4335 0.926533
3385 9.97417 -56.43 0.921664
3386 9.92293 -56.4267 0.916929
3387 9.87328 -56.4235 0.912342
3388 9.82536 -56.4204 0.907913
3389 9.77928 -56.4175 0.903655
3390 9.73516 -56.4147 0.899579
3391 9.69313 -56.4121 0.895695
3392 9.65326 -56.4097 0.892011
3393 9.61566 -56.4075 0.888536
3394 9.58039 -56.4054 0.885277
3395 9.54755 -56.4036 0.882242
3396 9.51719 -56.4019 0.879437
3397 9.48937 -56.4005 0.876867
3398 9.46415 -56.3993 0.874536
3399 9.44157 -56.3983 0.87245
3400 9.42166 -56.3976 0.87061
3401 9.40445 -56.397 0.869019
3402 9.38995 -56.3967 0.867679
3403 9.37816 -56.3967 0.86659
3404 9.3691 -56.3968 0.865753
3405 9.36274 -56.3972 0.865165
3406 9.35907 -56.3978 0.864826
3407 9.35807 -56.3987 0.864734
3408 9.3597 -56.3997 0.864884
3409 9.36391 -56.401 0.865273
3410 9.3707 -56.4025 0.8659
3411 9.38 -56.4043 0.86676
3412 9.39172 -56.4062 0.867843
3413 9.4058 -56.4083 0.869144
3414 9.42215 -56.4107 0.870655
3415 9.44069 -56.4132 0.872368
3416 9.46134 -56.4159 0.874276
3417 9.48399 -56.4187 0.876369
3418 9.50855 -56.4218 0.878639
3419 9.53491 -56.425 0.881075
3420 9.56297 -56.4283 0.883667
3421 9.59261 -56.4318 0.886406
3422 9.62371 -56.4353 0.88928
3423 9.65616 -56.439 0.892279
3424 9.68983 -56.4429 0.89539
3425 9.72461 -56.4468 0.898603
3426 9.76035 -56.4507 0.901906
3427 9.79694 -56.4548 0.905287
3428 9.83424 -56.4589 0.908734
3429 9.87213 -56.4631 0.912235
3430 9.91047 -56.4673 0.915778
3431 9.94914 -56.4715 0.919351
3432 9.98801 -56.4758 0.922943
3433 10.0269 -56.48 0.926541
3434 10.0658 -56.4843 0.930133
3435 10.1045 -56.4885 0.933708
3436 10.1429 -56.4927 0.937255
3437 10.1808 -56.4969 0.940762
3438 10.2183 -56.501 0.944219
3439 10.255 -56.505 0.947614
3440 10.291 -56.509 0.950938
3441 10.3261 -56.5129 0.95418
3442 10.3601 -56.5167 0.957331
3443 10.3932 -56.5205 0.960381
3444 10.425 -56.5241 0.963321
3445 10.4555 -56.5276 0.966144
3446 10.4847 -56.531 0.96884
3447 10.5124 -56.5343 0.971402
3448 10.5386 -56.5374 0.973824
3449 10.5632 -56.5404 0.976097
3450 10.5862 -56.5432 0.978217
3451 10.6074 -56.5459 0.980177
3452 10.6268 -56.5485 0.981972
3453 10.6444 -56.5509 0.983598
3454 10.6601 -56.5531 0.985049
3455 10.6739 -56.5551 0.986323
3456 10.6857 -56.557 0.987417
3457 10.6956 -56.5587 0.988326
3458 10.7034 -56.5603 0.989051
3459 10.7092 -56.5616 0.989587
3460 10.713 -56.5628 0.989936
3461 10.7147 -56.5638 0.990095
3462 10.7144 -56.5646 0.990065
3463 10.712 -56.5653 0.989845
3464 10.7076 -56.5657 0.989437
3465 10.7012 -56.566 0.988842
3466 10.6927 -56.5661 0.988062
3467 10.6823 -56.5661 0.987099
3468 10.6699 -56.5659 0.985957
3469 10.6557 -56.5655 0.984637
3470 10.6395 -56.5649 0.983141
3471 10.6214 -56.5642 0.981473
3472 10.6016 -56.5633 0.979638
3473 10.5799 -56.5622 0.977639
3474 10.5566 -56.561 0.975481
3475 10.5315 -56.5597 0.973169
3476 10.5049 -56.5582 0.970708
3477 10.4767 -56.5566 0.968105
3478 10.4471 -56.5548 0.965367
3479 10.4161 -56.5529 0.962496
3480 10.3836 -56.5509 0.9595
3481 10.3499 -56.5488 0.956385
3482 10.315 -56.5465 0.953156
3483 10.2789 -56.5442 0.949821
3484 10.2417 -56.5417 0.946387
3485 10.2035 -56.5392 0.94286
3486 10.1645 -56.5366 0.939248
3487 10.1245 -56.5339 0.935557
3488 10.0838 -56.5311 0.931795
3489 10.0424 -56.5282 0.92797
3490 10.0004 -56.5253 0.924088
3491 9.95786 -56.5223 0.920157
3492 9.91487 -56.5193 0.916185
3493 9.87151 -56.5162 0.912178
3494 9.82786 -56.5131 0.908145
3495 9.78401 -56.51 0.904092
3496 9.74002 -56.5069 0.900028
3497 9.69599 -56.5037 0.895959
3498 9.65199 -56.5005 0.891893
3499 9.6081 -56.4974 0.887837
3500 9.56439 -56.4942 0.883799
3501 9.52095 -56.491 0.879785
3502 9.47785 -56.4879 0.875802
3503 9.43517 -56.4848 0.871858
3504 9.39298 -56.4817 0.86796
3505 9.35136 -56.4787 0.864113
3506 9.31037 -56.4757 0.860326
3507 9.27009 -56.4727 0.856604
3508 9.23061 -56.4698 0.852955
3509 9.19199 -56.467 0.849387
3510 9.15429 -56.4642 0.845903
3511 9.11757 -56.4615 0.84251
3512 9.08191 -56.4589 0.839215
3513 9.04736 -56.4564 0.836023
3514 9.01398 -56.4539 0.832937
3515 8.9818 -56.4516 0.829965
3516 8.9509 -56.4493 0.827109
3517 8.92132 -56.4472 0.824376
3518 8.89312 -56.4452 0.82177
3519 8.86634 -56.4432 0.819295
3520 8.84102 -56.4414 0.816956
3521 8.81722 -56.4397 0.814757
3522 8.79498 -56.4382 0.812701
3523 8.77432 -56.4367 0.810792
3524 8.7553 -56.4354 0.809034
3525 8.73793 -56.4342 0.80743
3526 8.72226 -56.4332 0.805982
3527 8.70831 -56.4323 0.804693
3528 8.69611 -56.4315 0.803565
3529 8.68567 -56.4309 0.802601
3530 8.67702 -56.4304 0.801801
3531 8.67018 -56.4301 0.801169
3532 8.66515 -56.4299 0.800704
3533 8.66195 -56.4299 0.800408
3534 8.66058 -56.43 0.800281
3535 8.66104 -56.4302 0.800325
3536 8.66335 -56.4306 0.800537
3537 8.66748 -56.4312 0.80092
3538 8.67345 -56.4319 0.801471
3539 8.68123 -56.4327 0.80219
3540 8.69082 -56.4337 0.803076
3541 8.7022 -56.4349 0.804128
3542 8.71535 -56.4361 0.805343
3543 8.73027 -56.4376 0.806722
3544 8.74694 -56.4391 0.808262
3545 8.76533 -56.4408 0.809961
3546 8.7854 -56.4427 0.811816
3547 8.8071 -56.4447 0.813821
3548 8.83037 -56.4468 0.815972
3549 8.85519 -56.449 0.818265
3550 8.88151 -56.4513 0.820697
3551 8.90928 -56.4538 0.823263
3552 8.93844 -56.4563 0.825958
3553 8.96895 -56.459 0.828777
3554 9.00074 -56.4618 0.831715
3555 9.03377 -56.4647 0.834766
3556 9.06798 -56.4676 0.837927
3557 9.10331 -56.4707 0.841192
3558 9.13968 -56.4738 0.844553
3559 9.17702 -56.477 0.848004
3560 9.21526 -56.4803 0.851537
3561 9.25433 -56.4836 0.855148
3562 9.29415 -56.487 0.858827
3563 9.33465 -56.4904 0.862569
3564 9.37574 -56.4939 0.866367
3565 9.41736 -56.4974 0.870212
3566 9.45941 -56.5009 0.874098
3567 9.50182 -56.5044 0.878017
3568 9.54451 -56.508 0.881961
3569 9.58738 -56.5116 0.885923
3570 9.63036 -56.5151 0.889895
3571 9.67336 -56.5187 0.893868
3572 9.71629 -56.5222 0.897835
3573 9.75907 -56.5257 0.901788
3574 9.80161 -56.5292 0.905719
3575 9.84384 -56.5327 0.909621
3576 9.88566 -56.5361 0.913485
3577 9.92698 -56.5394 0.917304
3578 9.96774 -56.5427 0.921071
3579 10.0079 -56.5459 0.924777
3580 10.0472 -56.5491 0.928416
3581 10.0858 -56.5521 0.931979
3582 10.1235 -56.5551 0.935459
3583 10.1602 -56.558 0.93885
3584 10.1958 -56.5608 0.942144
3585 10.2304 -56.5634 0.945337
3586 10.2637 -56.566 0.948421
3587 10.2959 -56.5685 0.951389
3588 10.3266 -56.5708 0.954235
3589 10.356 -56.573 0.956951
3590 10.384 -56.575 0.959532
3591 10.4104 -56.577 0.961974
3592 10.4352 -56.5787 0.964269
3593 10.4584 -56.5804 0.966413
3594 10.48 -56.5818 0.968402
3595 10.4998 -56.5832 0.970231
3596 10.5178 -56.5843 0.971896
3597 10.534 -56.5853 0.973392
3598 10.5483 -56.5861 0.974716
3599 10.5607 -56.5868 0.975865
3600 10.5712 -56.5872 0.976836
3601 10.5798 -56.5875 0.977626
3602 10.5864 -56.5877 0.978234
3603 10.5909 -56.5876 0.978657
3604 10.5935 -56.5874 0.978894
3605 10.594 -56.5869 0.978944
3606 10.5926 -56.5863 0.978807
3607 10.589 -56.5855 0.978481
3608 10.5835 -56.5846 0.977967
3609 10.5759 -56.5834 0.977266
3610 10.5663 -56.5821 0.976379
3611 10.5547 -56.5805 0.975307
3612 10.5411 -56.5788 0.974051
3613 10.5256 -56.577 0.972616
3614 10.5081 -56.5749 0.971005
3615 10.4888 -56.5727 0.969217
3616 10.4676 -56.5703 0.96726
3617 10.4446 -56.5677 0.965137
3618 10.4199 -56.565 0.962849
3619 10.3934 -56.5622 0.9604
3620 10.3652 -56.5591 0.957797
3621 10.3354 -56.556 0.955044
3622 10.304 -56.5526 0.952146
3623 10.2712 -56.5492 0.949111
3624 10.2369 -56.5456 0.945944
3625 10.2013 -56.5418 0.942652
3626 10.1644 -56.538 0.939242
3627 10.1263 -56.534 0.935721
3628 10.0871 -56.53 0.932098
3629 10.0468 -56.5258 0.928379
3630 10.0057 -56.5215 0.924574
3631 9.96363 -56.5172 0.92069
3632 9.92084 -56.5128 0.916736
3633 9.87738 -56.5083 0.912721
3634 9.83336 -56.5037 0.908653
3635 9.78888 -56.4991 0.904542
3636 9.74403 -56.4944 0.900398
3637 9.6989 -56.4897 0.896228
3638 9.65362 -56.485 0.892044
3639 9.60827 -56.4802 0.887853
3640 9.56296 -56.4755 0.883666
3641 9.51779 -56.4707 0.879492
3642 9.47287 -56.4659 0.875341
3643 9.4283 -56.4612 0.871224
3644 9.3842 -56.4564 0.867148
3645 9.34065 -56.4517 0.863124
3646 9.29775 -56.447 0.85916
3647 9.2556 -56.4424 0.855264
3648 9.21429 -56.4378 0.851447
3649 9.17392 -56.4333 0.847717
3650 9.13462 -56.4288 0.844085
3651 9.09645 -56.4245 0.840559
3652 9.05951 -56.4202 0.837145
3653 9.02386 -56.4159 0.833851
3654 8.98961 -56.4118 0.830686
3655 8.95684 -56.4078 0.827658
3656 8.92562 -56.4039 0.824773
3657 8.89603 -56.4001 0.822039
3658 8.86815 -56.3964 0.819463
3659 8.84206 -56.3928 0.817051
3660 8.81781 -56.3894 0.814811
3661 8.79548 -56.3861 0.812748
3662 8.77514 -56.3829 0.810867
3663 8.75683 -56.3799 0.809176
3664 8.74062 -56.377 0.807678
3665 8.72656 -56.3742 0.806379
3666 8.7147 -56.3717 0.805283
3667 8.70513 -56.3692 0.804398
3668 8.69788 -56.367 0.803728
